,Clock (daily weight),Month,Time,Year,Daytype,Photovoltaics[MWh],Wind onshore[MWh],Wind offshore[MWh],PV + W / Residual Load,COVID,Oil Price
34690,0.035934667152868485,1,15:00:00,2022,Saturday,624,322,259,0.091697739898029,0.0,87.17
34691,0.04022579991782551,1,16:00:00,2022,Saturday,119,327,285,0.0534473934342326,0.0,87.17
34692,0.04753512843932352,1,17:00:00,2022,Saturday,0,328,310,0.0444630287824935,0.0,87.17
34693,0.052416983212335885,1,18:00:00,2022,Saturday,0,363,327,0.0463429377392706,0.0,87.17
34694,0.05340240029409818,1,19:00:00,2022,Saturday,0,484,436,0.0645523435307325,0.0,87.17
34695,0.04977305445950134,1,20:00:00,2022,Saturday,0,577,490,0.079680382346352,0.0,87.17
34697,0.04394176902299021,1,22:00:00,2022,Saturday,0,958,685,0.1395210597826087,0.0,87.17
34698,0.038330776591858386,1,23:00:00,2022,Saturday,0,983,742,0.1558124830638605,0.0,87.17
34699,0.04191632437475181,1,00:00:00,2022,Sunday,0,988,825,0.1739756261395259,0.0,87.17
34700,0.03815065176086385,1,01:00:00,2022,Sunday,0,1033,854,0.1917293233082706,0.0,87.17
34703,0.03353497108455091,1,04:00:00,2022,Sunday,0,1956,909,0.3407063860149839,0.0,87.17
34704,0.03313687360430421,1,05:00:00,2022,Sunday,0,2012,1085,0.3772228989037758,0.0,87.17
34705,0.032408529946246246,1,06:00:00,2022,Sunday,0,2205,1157,0.4262170385395537,0.0,87.17
34706,0.03505149498579334,1,07:00:00,2022,Sunday,0,2549,1061,0.4625240230621396,0.0,87.17
34707,0.03804934772531276,1,08:00:00,2022,Sunday,3,3143,1136,0.5465917794230278,0.0,87.17
34708,0.03962884440541126,1,09:00:00,2022,Sunday,266,3513,1351,0.6356089703878082,0.0,87.17
34711,0.037034117012276456,1,12:00:00,2022,Sunday,1385,4564,1373,0.963421052631579,0.0,87.17
34712,0.030845908975264118,1,13:00:00,2022,Sunday,1207,4899,1487,1.0547298235866092,0.0,87.17
34713,0.027841286039757,1,14:00:00,2022,Sunday,815,5275,1477,1.1152542372881356,0.0,87.17
34714,0.03160890010690613,1,15:00:00,2022,Sunday,362,5550,1482,1.100625186067282,0.0,87.17
34716,0.049916953702350886,1,17:00:00,2022,Sunday,0,6005,1397,0.9614235615014936,0.0,87.17
34717,0.0593644635180543,1,18:00:00,2022,Sunday,0,6306,1195,0.9140872532293444,0.0,87.17
34718,0.062358284008492824,1,19:00:00,2022,Sunday,0,6597,1287,1.0300496472432714,0.0,87.17
34719,0.06048303928160857,1,20:00:00,2022,Sunday,0,6502,1080,1.0266756939742725,0.0,87.17
34720,0.05622309257976644,1,21:00:00,2022,Sunday,0,6604,1155,1.2238170347003154,0.0,87.17
34721,0.056377114538486366,1,22:00:00,2022,Sunday,0,6671,1174,1.2013782542113325,0.0,87.17
34722,0.04868904674072336,1,23:00:00,2022,Sunday,0,6845,1175,1.4194690265486725,0.0,87.17
34723,0.02990355744733746,1,00:00:00,2022,Monday,0,7053,1179,1.686539643515673,0.0,87.82
34724,0.027689341705740122,1,01:00:00,2022,Monday,0,7084,1328,2.203824993450353,0.0,87.82
34725,0.02661726931894006,1,02:00:00,2022,Monday,0,7318,1325,2.383618312189741,0.0,87.82
34726,0.02566560623921564,1,03:00:00,2022,Monday,0,7712,1202,2.785625,0.0,87.82
34727,0.026092945179098947,1,04:00:00,2022,Monday,0,7991,1200,2.7809379727685326,0.0,87.82
34728,0.02999685116909618,1,05:00:00,2022,Monday,0,8035,1174,2.264322596508483,0.0,87.82
34729,0.0422594383630697,1,06:00:00,2022,Monday,0,8300,934,1.5413119679519278,0.0,87.82
34730,0.05096048739056487,1,07:00:00,2022,Monday,0,8501,945,1.2139827785631667,0.0,87.82
34731,0.05347971990808487,1,08:00:00,2022,Monday,4,8418,989,1.0517434063477873,0.0,87.82
34733,0.046717401671857055,1,10:00:00,2022,Monday,470,8279,1244,1.1271148206632078,0.0,87.82
34734,0.0445884255177659,1,11:00:00,2022,Monday,885,8331,1244,1.2130349066450192,0.0,87.82
34735,0.04212154487288748,1,12:00:00,2022,Monday,1087,8231,1244,1.2640019147917665,0.0,87.82
34736,0.0407180448615949,1,13:00:00,2022,Monday,1125,7906,1245,1.1844167819271554,0.0,87.82
34737,0.04030765316253468,1,14:00:00,2022,Monday,1012,7728,1238,1.1704398826979472,0.0,87.82
34738,0.04212328993530886,1,15:00:00,2022,Monday,575,7230,1241,0.9827267789244976,0.0,87.82
34739,0.04426501846863323,1,16:00:00,2022,Monday,108,6769,1328,0.8798927613941019,0.0,87.82
34740,0.05024108540734841,1,17:00:00,2022,Monday,0,6286,1416,0.7597908651474795,0.0,87.82
34741,0.054126500447457496,1,18:00:00,2022,Monday,0,5723,1410,0.6474539348279931,0.0,87.82
34742,0.05613553711897108,1,19:00:00,2022,Monday,0,4882,1454,0.5464895635673624,0.0,87.82
34743,0.05129151230834475,1,20:00:00,2022,Monday,0,4447,1222,0.4979358805445762,0.0,87.82
34745,0.04230668928401801,1,22:00:00,2022,Monday,0,3610,814,0.4162197760842976,0.0,87.82
34746,0.03627588779127819,1,23:00:00,2022,Monday,0,3405,861,0.4357507660878447,0.0,87.82
34747,0.03319609576012188,1,00:00:00,2022,Tuesday,0,3143,791,0.4154609779279755,0.0,88.83
34748,0.03156882402324182,1,01:00:00,2022,Tuesday,0,2951,795,0.4118746564046179,0.0,88.83
34749,0.030093805531739733,1,02:00:00,2022,Tuesday,0,2749,784,0.3851520767469748,0.0,88.83
34751,0.029757590477680545,1,04:00:00,2022,Tuesday,0,2290,720,0.3152492668621701,0.0,88.83
34753,0.041431262629450696,1,06:00:00,2022,Tuesday,0,1989,431,0.1955555555555555,0.0,88.83
34755,0.05237247674545131,1,08:00:00,2022,Tuesday,5,1273,176,0.0913087164029138,0.0,88.83
34756,0.0492665040220504,1,09:00:00,2022,Tuesday,291,1005,154,0.0912408759124087,0.0,88.83
34757,0.045847486633602205,1,10:00:00,2022,Tuesday,921,817,218,0.1264546159813809,0.0,88.83
34758,0.0439867186417707,1,11:00:00,2022,Tuesday,1568,727,380,0.1800982966404093,0.0,88.83
34759,0.04174596930552413,1,12:00:00,2022,Tuesday,1774,887,498,0.2138794854434665,0.0,88.83
34760,0.0403786230577568,1,13:00:00,2022,Tuesday,1518,1027,606,0.2146750238452105,0.0,88.83
34761,0.04004873016328737,1,14:00:00,2022,Tuesday,1031,1202,657,0.1984072497597144,0.0,88.83
34762,0.04140838553650221,1,15:00:00,2022,Tuesday,523,1160,811,0.1685818575098012,0.0,88.83
34763,0.04326886023227028,1,16:00:00,2022,Tuesday,129,1095,783,0.1332934847579199,0.0,88.83
34764,0.04921507944559353,1,17:00:00,2022,Tuesday,0,1194,784,0.1284582413300428,0.0,88.83
34765,0.05249598697661195,1,18:00:00,2022,Tuesday,0,1364,785,0.1375448028673835,0.0,88.83
34768,0.04390554080910021,1,21:00:00,2022,Tuesday,0,2033,989,0.2349922239502332,0.0,88.83
34769,0.040318562541654154,1,22:00:00,2022,Tuesday,0,2220,1313,0.2984961135518756,0.0,88.83
34770,0.034832948501741054,1,23:00:00,2022,Tuesday,0,2363,1316,0.3422325581395349,0.0,88.83
34772,0.031861953851825386,1,01:00:00,2022,Wednesday,0,2532,1582,0.4658589061261465,0.0,89.64
34773,0.03067864453394016,1,02:00:00,2022,Wednesday,0,2512,1673,0.4894164425213425,0.0,89.64
34774,0.029853386109053998,1,03:00:00,2022,Wednesday,0,2525,1632,0.4891163666313683,0.0,89.64
34775,0.030806564527522437,1,04:00:00,2022,Wednesday,0,2541,1471,0.4432169686257181,0.0,89.64
34776,0.033733483268996424,1,05:00:00,2022,Wednesday,0,2661,1664,0.4655543595263724,0.0,89.64
34780,0.04956330267039077,1,09:00:00,2022,Wednesday,638,3636,1727,0.5050496549402458,0.0,89.64
34781,0.04587455881016366,1,10:00:00,2022,Wednesday,1547,3690,1722,0.6186877667140825,0.0,89.64
34782,0.04395691104224411,1,11:00:00,2022,Wednesday,2292,3731,1640,0.741174194796402,0.0,89.64
34783,0.04129300844815107,1,12:00:00,2022,Wednesday,2555,4182,1640,0.8461616161616161,0.0,89.64
34784,0.03994599709009995,1,13:00:00,2022,Wednesday,2404,4663,1614,0.8784658975915807,0.0,89.64
34786,0.04147336708037889,1,15:00:00,2022,Wednesday,953,6187,1613,0.9292918568850196,0.0,89.64
34787,0.0431480129459247,1,16:00:00,2022,Wednesday,197,6772,1456,0.8765997294766413,0.0,89.64
34788,0.04867487428470059,1,17:00:00,2022,Wednesday,0,7329,1389,0.9047322540473224,0.0,89.64
34789,0.05142377158374203,1,18:00:00,2022,Wednesday,0,7902,1403,0.9960393919931492,0.0,89.64
34790,0.05229942772097364,1,19:00:00,2022,Wednesday,0,8200,1402,1.1213359803807077,0.0,89.64
34791,0.04810252613019338,1,20:00:00,2022,Wednesday,0,8481,1416,1.3632231404958677,0.0,89.64
34792,0.04286379749955585,1,21:00:00,2022,Wednesday,0,8894,1476,1.7106565489937315,0.0,89.64
34793,0.0400306296952209,1,22:00:00,2022,Wednesday,0,8326,1324,1.5992707988067616,0.0,89.64
34794,0.03500079974684613,1,23:00:00,2022,Wednesday,0,8106,1460,1.901033386327504,0.0,89.64
34795,0.034190979394810486,1,00:00:00,2022,Thursday,0,7856,1555,2.171435163820951,0.0,89.75
34796,0.03245612351263671,1,01:00:00,2022,Thursday,0,7809,1498,2.37302396736359,0.0,89.75
34798,0.030381469019192635,1,03:00:00,2022,Thursday,0,7862,1357,2.505163043478261,0.0,89.75
34799,0.031135420059648727,1,04:00:00,2022,Thursday,0,8129,1355,2.484673827613309,0.0,89.75
34803,0.05272044983826963,1,08:00:00,2022,Thursday,5,8097,1278,1.049686660698299,0.0,89.75
34805,0.0452440486921363,1,10:00:00,2022,Thursday,1011,7362,1429,1.1503344677854712,0.0,89.75
34807,0.041332239439520586,1,12:00:00,2022,Thursday,2089,7663,1406,1.513770180436847,0.0,89.75
34808,0.03964242833115335,1,13:00:00,2022,Thursday,1913,7756,1382,1.4654555098793265,0.0,89.75
34809,0.039533675476224564,1,14:00:00,2022,Thursday,1475,7640,1384,1.406053301191911,0.0,89.75
34810,0.041010505312871384,1,15:00:00,2022,Thursday,863,7330,1410,1.1550396920856387,0.0,89.75
34812,0.04861189406254324,1,17:00:00,2022,Thursday,1,6929,1529,0.8673228750128166,0.0,89.75
34815,0.048143282036074334,1,20:00:00,2022,Thursday,0,6759,1601,0.9341825902335456,0.0,89.75
34816,0.04283521786716589,1,21:00:00,2022,Thursday,0,6406,1586,0.936269915651359,0.0,89.75
34818,0.03494363298609491,1,23:00:00,2022,Thursday,0,5652,1724,0.9968914718205164,0.0,89.75
34819,0.034830659785186215,1,00:00:00,2022,Friday,0,5498,1720,1.0635037571828496,0.0,89.75
34821,0.031199714046589482,1,02:00:00,2022,Friday,0,5167,1634,1.0802096569250317,0.0,89.75
34822,0.03047869298367973,1,03:00:00,2022,Friday,0,5239,1635,1.0965066198755782,0.0,89.75
34823,0.03144029850746268,1,04:00:00,2022,Friday,0,5016,1642,1.003012955709551,0.0,89.75
34824,0.03444326265866927,1,05:00:00,2022,Friday,0,4870,1715,0.909781707654048,0.0,89.75
34825,0.04258930813223601,1,06:00:00,2022,Friday,0,5044,1688,0.7929328621908127,0.0,89.75
34826,0.0505469033337983,1,07:00:00,2022,Friday,0,4925,1519,0.6174187985053177,0.0,89.75
34827,0.05310866229599665,1,08:00:00,2022,Friday,7,4910,1463,0.5523809523809524,0.0,89.75
34828,0.049313363091086616,1,09:00:00,2022,Friday,424,4631,1300,0.5390161153519932,0.0,89.75
34829,0.04600174361835681,1,10:00:00,2022,Friday,1084,4341,1225,0.574961092858378,0.0,89.75
34830,0.0440276886595062,1,11:00:00,2022,Friday,1836,4150,1289,0.668473766424699,0.0,89.75
34831,0.04161295159715441,1,12:00:00,2022,Friday,2344,4155,1181,0.7403836884218644,0.0,89.75
34832,0.038838436323057605,1,13:00:00,2022,Friday,2418,4217,1300,0.8055837563451776,0.0,89.75
34833,0.038321558097363644,1,14:00:00,2022,Friday,1856,4287,1589,0.7905930470347649,0.0,89.75
34834,0.03967718649741944,1,15:00:00,2022,Friday,922,4268,1757,0.6684306744924469,0.0,89.75
34835,0.04207623099455991,1,16:00:00,2022,Friday,178,4371,1758,0.5831715210355987,0.0,89.75
34836,0.04810109499232808,1,17:00:00,2022,Friday,1,5050,1680,0.6211128541109163,0.0,89.75
34837,0.050520016738736226,1,18:00:00,2022,Friday,0,5731,1570,0.6747065890398299,0.0,89.75
34839,0.047664667317617516,1,20:00:00,2022,Friday,0,6255,1543,0.8684708764895868,0.0,89.75
34842,0.03682236016180778,1,23:00:00,2022,Friday,0,6245,1489,1.1988838939699271,0.0,89.75
34843,0.04228428907262505,1,00:00:00,2022,Saturday,0,6073,1425,1.276255319148936,0.0,89.75
34844,0.03898455736953149,1,01:00:00,2022,Saturday,0,5829,1461,1.3341874084919474,0.0,89.75
34845,0.037791269199703326,1,02:00:00,2022,Saturday,0,5673,1412,1.371998450813323,0.0,89.75
34846,0.036573921302985674,1,03:00:00,2022,Saturday,0,5377,1252,1.2381397086290624,0.0,89.75
34849,0.03776064772911669,1,06:00:00,2022,Saturday,0,4040,1086,0.7473392622831316,0.0,89.75
34851,0.04560131241476956,1,08:00:00,2022,Saturday,6,3146,910,0.4381877022653722,0.0,89.75
34852,0.04663707746703818,1,09:00:00,2022,Saturday,200,2657,863,0.3585887796414112,0.0,89.75
34853,0.04359259346688037,1,10:00:00,2022,Saturday,561,2408,668,0.3298567023399238,0.0,89.75
34854,0.04157566202216268,1,11:00:00,2022,Saturday,866,2235,621,0.3281029619181946,0.0,89.75
34855,0.038935860152156526,1,12:00:00,2022,Saturday,1067,2204,529,0.3334503334503334,0.0,89.75
34856,0.03526442011271012,1,13:00:00,2022,Saturday,1097,2163,501,0.3379155435759209,0.0,89.75
34858,0.035934667152868485,1,15:00:00,2022,Saturday,455,2216,426,0.275680968488517,0.0,89.75
34859,0.04022579991782551,1,16:00:00,2022,Saturday,92,2244,354,0.232638588601574,0.0,89.75
34860,0.04753512843932352,1,17:00:00,2022,Saturday,1,2217,463,0.2206221198156682,0.0,89.75
34861,0.052416983212335885,1,18:00:00,2022,Saturday,0,2314,435,0.2201313260730301,0.0,89.75
34862,0.05340240029409818,1,19:00:00,2022,Saturday,0,2280,397,0.2189237814851161,0.0,89.75
34863,0.04977305445950134,1,20:00:00,2022,Saturday,0,2300,343,0.2299060542797494,0.0,89.75
34864,0.045095521655322414,1,21:00:00,2022,Saturday,0,2215,353,0.2398879028491359,0.0,89.75
34865,0.04394176902299021,1,22:00:00,2022,Saturday,0,2132,455,0.2496381356749976,0.0,89.75
34866,0.038330776591858386,1,23:00:00,2022,Saturday,0,2033,507,0.2558420628525383,0.0,89.75
34867,0.04191632437475181,1,00:00:00,2022,Sunday,0,1953,498,0.2624197002141327,0.0,89.75
34868,0.03815065176086385,1,01:00:00,2022,Sunday,0,1954,469,0.2727989191623508,0.0,89.75
34869,0.03664099786014825,1,02:00:00,2022,Sunday,0,1916,428,0.2719257540603248,0.0,89.75
34871,0.03353497108455091,1,04:00:00,2022,Sunday,0,1843,335,0.2605263157894736,0.0,89.75
34872,0.03313687360430421,1,05:00:00,2022,Sunday,0,1761,306,0.2451666468983513,0.0,89.75
34873,0.032408529946246246,1,06:00:00,2022,Sunday,0,1728,317,0.2448515325670498,0.0,89.75
34874,0.03505149498579334,1,07:00:00,2022,Sunday,0,1518,362,0.2123813827383642,0.0,89.75
34876,0.03962884440541126,1,09:00:00,2022,Sunday,219,1291,409,0.1829884619052159,0.0,89.75
34877,0.03837098181558085,1,10:00:00,2022,Sunday,689,1144,409,0.2073238394673571,0.0,89.75
34878,0.03947795864042092,1,11:00:00,2022,Sunday,1115,1017,459,0.233507570295602,0.0,89.75
34879,0.037034117012276456,1,12:00:00,2022,Sunday,1382,1027,442,0.254781054512958,0.0,89.75
34880,0.030845908975264118,1,13:00:00,2022,Sunday,1232,1095,439,0.2515460167333576,0.0,89.75
34881,0.027841286039757,1,14:00:00,2022,Sunday,902,1156,402,0.2258953168044077,0.0,89.75
34883,0.03825434527735176,1,16:00:00,2022,Sunday,158,846,329,0.1126129931570499,0.0,89.75
34884,0.049916953702350886,1,17:00:00,2022,Sunday,1,799,311,0.0876666929693048,0.0,89.75
34885,0.0593644635180543,1,18:00:00,2022,Sunday,0,809,234,0.0764158546413656,0.0,89.75
34886,0.062358284008492824,1,19:00:00,2022,Sunday,0,812,222,0.0778673092853377,0.0,89.75
34887,0.06048303928160857,1,20:00:00,2022,Sunday,0,831,294,0.0893424396442185,0.0,89.75
34888,0.05622309257976644,1,21:00:00,2022,Sunday,0,918,359,0.1073921453199899,0.0,89.75
34890,0.04868904674072336,1,23:00:00,2022,Sunday,0,985,436,0.1275354514449829,0.0,89.75
34891,0.02990355744733746,1,00:00:00,2022,Monday,0,922,478,0.1316531878879067,0.0,87.74
34892,0.027689341705740122,1,01:00:00,2022,Monday,0,898,569,0.1440353460972017,0.0,87.74
34893,0.02661726931894006,1,02:00:00,2022,Monday,0,941,669,0.1645375574859478,0.0,87.74
34894,0.02566560623921564,1,03:00:00,2022,Monday,0,1015,659,0.1733996270975761,0.0,87.74
34895,0.026092945179098947,1,04:00:00,2022,Monday,0,1084,689,0.1802562017080113,0.0,87.74
34897,0.0422594383630697,1,06:00:00,2022,Monday,0,951,642,0.1283125251711639,0.0,87.74
34898,0.05096048739056487,1,07:00:00,2022,Monday,0,871,643,0.1056303634968255,0.0,87.74
34899,0.05347971990808487,1,08:00:00,2022,Monday,11,921,636,0.1027455605792543,0.0,87.74
34900,0.050280181517366004,1,09:00:00,2022,Monday,401,917,613,0.1279062065310988,0.0,87.74
34901,0.046717401671857055,1,10:00:00,2022,Monday,1031,876,652,0.1757796400604478,0.0,87.74
34903,0.04212154487288748,1,12:00:00,2022,Monday,1783,767,744,0.2319391634980988,0.0,87.74
34904,0.0407180448615949,1,13:00:00,2022,Monday,1825,765,754,0.2351286738855294,0.0,87.74
34905,0.04030765316253468,1,14:00:00,2022,Monday,1535,718,714,0.2095634976691623,0.0,87.74
34906,0.04212328993530886,1,15:00:00,2022,Monday,977,674,631,0.1561836972144274,0.0,87.74
34908,0.05024108540734841,1,17:00:00,2022,Monday,3,688,465,0.074293059125964,0.0,87.74
34909,0.054126500447457496,1,18:00:00,2022,Monday,0,696,412,0.0687131782945736,0.0,87.74
34910,0.05613553711897108,1,19:00:00,2022,Monday,0,730,385,0.0704759496871247,0.0,87.74
34911,0.05129151230834475,1,20:00:00,2022,Monday,0,736,372,0.0727081829516372,0.0,87.74
34912,0.045836010913486144,1,21:00:00,2022,Monday,0,740,353,0.0754365380633584,0.0,87.74
34913,0.04230668928401801,1,22:00:00,2022,Monday,0,706,372,0.0775372221822628,0.0,87.74
34914,0.03627588779127819,1,23:00:00,2022,Monday,0,764,367,0.0873561442805283,0.0,87.74
34915,0.03319609576012188,1,00:00:00,2022,Tuesday,0,810,409,0.1026094276094276,0.0,89.49
34916,0.03156882402324182,1,01:00:00,2022,Tuesday,0,841,450,0.1149292263865396,0.0,89.49
34917,0.030093805531739733,1,02:00:00,2022,Tuesday,0,885,503,0.1268738574040219,0.0,89.49
34919,0.029757590477680545,1,04:00:00,2022,Tuesday,0,998,488,0.133225748610364,0.0,89.49
34920,0.03289765072134374,1,05:00:00,2022,Tuesday,0,946,471,0.1198714152778952,0.0,89.49
34922,0.04992544251125043,1,07:00:00,2022,Tuesday,0,843,398,0.0826121688190653,0.0,89.49
34923,0.05237247674545131,1,08:00:00,2022,Tuesday,7,786,376,0.0729530703944083,0.0,89.49
34924,0.0492665040220504,1,09:00:00,2022,Tuesday,237,807,356,0.088517956499747,0.0,89.49
34925,0.045847486633602205,1,10:00:00,2022,Tuesday,674,789,344,0.1170943494038361,0.0,89.49
34926,0.0439867186417707,1,11:00:00,2022,Tuesday,1095,758,335,0.1429971897261616,0.0,89.49
34927,0.04174596930552413,1,12:00:00,2022,Tuesday,1346,838,374,0.168900627269726,0.0,89.49
34928,0.0403786230577568,1,13:00:00,2022,Tuesday,1376,928,417,0.1826174496644295,0.0,89.49
34929,0.04004873016328737,1,14:00:00,2022,Tuesday,1169,1076,405,0.1829478771142561,0.0,89.49
34930,0.04140838553650221,1,15:00:00,2022,Tuesday,690,1089,457,0.1510708735896223,0.0,89.49
34931,0.04326886023227028,1,16:00:00,2022,Tuesday,218,1126,445,0.119641543502976,0.0,89.49
34932,0.04921507944559353,1,17:00:00,2022,Tuesday,3,1063,421,0.0948281359607167,0.0,89.49
34933,0.05249598697661195,1,18:00:00,2022,Tuesday,0,1048,429,0.0916309944785656,0.0,89.49
34935,0.049489017968848505,1,20:00:00,2022,Tuesday,0,1068,436,0.0999534790988236,0.0,89.49
34936,0.04390554080910021,1,21:00:00,2022,Tuesday,0,1137,438,0.1111581621850518,0.0,89.49
34937,0.040318562541654154,1,22:00:00,2022,Tuesday,0,1205,529,0.1282923941994673,0.0,89.49
34938,0.034832948501741054,1,23:00:00,2022,Tuesday,0,1349,648,0.1611913794495116,0.0,89.49
34939,0.03366889782704881,1,00:00:00,2022,Wednesday,0,1482,818,0.2078250655100749,0.0,91.22
34940,0.031861953851825386,1,01:00:00,2022,Wednesday,0,1518,946,0.2386903032064322,0.0,91.22
34944,0.033733483268996424,1,05:00:00,2022,Wednesday,0,2072,1405,0.3485714285714286,0.0,91.22
34945,0.04198004349345618,1,06:00:00,2022,Wednesday,0,2282,1526,0.339031339031339,0.0,91.22
34946,0.050392577111544816,1,07:00:00,2022,Wednesday,0,2524,1553,0.3228539752929997,0.0,91.22
34948,0.04956330267039077,1,09:00:00,2022,Wednesday,220,2884,1318,0.3291648057168378,0.0,91.22
34949,0.04587455881016366,1,10:00:00,2022,Wednesday,574,3133,1219,0.3761166679392227,0.0,91.22
34950,0.04395691104224411,1,11:00:00,2022,Wednesday,877,3479,1189,0.432021815348656,0.0,91.22
34951,0.04129300844815107,1,12:00:00,2022,Wednesday,1066,3404,1296,0.4539085255451468,0.0,91.22
34952,0.03994599709009995,1,13:00:00,2022,Wednesday,1052,3800,1399,0.5160571287046974,0.0,91.22
34953,0.04023472232522865,1,14:00:00,2022,Wednesday,879,4071,1357,0.5364920040830214,0.0,91.22
34956,0.04867487428470059,1,17:00:00,2022,Wednesday,2,4914,1271,0.5303445911194925,0.0,91.22
34957,0.05142377158374203,1,18:00:00,2022,Wednesday,0,4954,1304,0.524603906446475,0.0,91.22
34959,0.04810252613019338,1,20:00:00,2022,Wednesday,0,5293,1523,0.6616833317153674,0.0,91.22
34960,0.04286379749955585,1,21:00:00,2022,Wednesday,0,5534,1472,0.782268870031264,0.0,91.22
34961,0.0400306296952209,1,22:00:00,2022,Wednesday,0,5532,1350,0.8066104078762306,0.0,91.22
34962,0.03500079974684613,1,23:00:00,2022,Wednesday,0,5657,1353,0.9016077170418006,0.0,91.22
34963,0.034190979394810486,1,00:00:00,2022,Thursday,0,6193,1352,1.1779859484777515,0.0,90.7
34965,0.031001416847763398,1,02:00:00,2022,Thursday,0,6830,1254,1.5776736924277908,0.0,90.7
34966,0.030381469019192635,1,03:00:00,2022,Thursday,0,6995,1253,1.7066004552038072,0.0,90.7
34967,0.031135420059648727,1,04:00:00,2022,Thursday,0,7237,1251,1.8129004698846647,0.0,90.7
34968,0.03423229816073938,1,05:00:00,2022,Thursday,0,7383,1249,1.6680193236714975,0.0,90.7
34969,0.0422811405350035,1,06:00:00,2022,Thursday,0,7759,1253,1.4601425793907972,0.0,90.7
34970,0.05033187918113392,1,07:00:00,2022,Thursday,0,7783,1177,1.0559811431938717,0.0,90.7
34971,0.05272044983826963,1,08:00:00,2022,Thursday,26,7667,1168,0.94851209591094,0.0,90.7
34972,0.04904011882505265,1,09:00:00,2022,Thursday,387,7710,1195,1.0279898218829515,0.0,90.7
